V_GHG_EMITTER_FACILITIES.COUNTY,V_GHG_EMITTER_FACILITIES.COUNTY_FIPS,V_GHG_EMITTER_FACILITIES.FACILITY_ID,V_GHG_EMITTER_FACILITIES.FACILITY_NAME,V_GHG_EMITTER_FACILITIES.LATITUDE,V_GHG_EMITTER_FACILITIES.LONGITUDE,V_GHG_EMITTER_FACILITIES.STATE,V_GHG_EMITTER_FACILITIES.STATE_NAME,V_GHG_EMITTER_FACILITIES.YEAR,V_GHG_EMITTER_FACILITIES.ZIP,D_FUEL_LEVEL_INFORMATION.CH4_EMISSIONS_CO2E,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE_BLEND,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE_OTHER,D_FUEL_LEVEL_INFORMATION.REPORTING_YEAR,D_SUBPART_LEVEL_INFORMATION.GHG_NAME,D_SUBPART_LEVEL_INFORMATION.GHG_QUANTITY
Haywood,47075,1007457,Lagoon Creek,35.60576,-89.26485,TN,TENNESSEE,2011,38012,0.2,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,1102266.4
Haywood,47075,1007457,Lagoon Creek,35.60576,-89.26485,TN,TENNESSEE,2011,38012,8.6,Natural Gas (Weighted U.S. Average),,,2011,Methane,19.98
Haywood,47075,1007457,Lagoon Creek,35.60576,-89.26485,TN,TENNESSEE,2011,38012,8.6,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1102266.4
Haywood,47075,1007457,Lagoon Creek,35.60576,-89.26485,TN,TENNESSEE,2011,38012,5,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1102266.4
Haywood,47075,1007457,Lagoon Creek,35.60576,-89.26485,TN,TENNESSEE,2011,38012,7.4,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1102266.4
Haywood,47075,1007457,Lagoon Creek,35.60576,-89.26485,TN,TENNESSEE,2011,38012,6.3,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1102266.4
Haywood,47075,1007457,Lagoon Creek,35.60576,-89.26485,TN,TENNESSEE,2011,38012,0.2,Distillate Fuel Oil No. 2,,,2011,Methane,19.98
Haywood,47075,1007457,Lagoon Creek,35.60576,-89.26485,TN,TENNESSEE,2011,38012,9,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1102266.4
Haywood,47075,1007457,Lagoon Creek,35.60576,-89.26485,TN,TENNESSEE,2011,38012,6.3,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.002
Contra Costa,6013,1007469,PG&E GATEWAY GENERATING STATION,38.017539,-121.758667,CA,CALIFORNIA,2011,94509,4.355192366,Biogas (Captured methane),,,2011,Biogenic Carbon dioxide,6420.34638
Contra Costa,6013,1007469,PG&E GATEWAY GENERATING STATION,38.017539,-121.758667,CA,CALIFORNIA,2011,94509,3.930716541,Biogas (Captured methane),,,2011,Carbon Dioxide,1042639.801
Contra Costa,6013,1007469,PG&E GATEWAY GENERATING STATION,38.017539,-121.758667,CA,CALIFORNIA,2011,94509,3.930716541,Biogas (Captured methane),,,2011,Biogenic Carbon dioxide,6420.34638
Contra Costa,6013,1007469,PG&E GATEWAY GENERATING STATION,38.017539,-121.758667,CA,CALIFORNIA,2011,94509,200.5711594,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1042639.801
Contra Costa,6013,1007469,PG&E GATEWAY GENERATING STATION,38.017539,-121.758667,CA,CALIFORNIA,2011,94509,205.4650541,Natural Gas (Weighted U.S. Average),,,2011,Methane,19.72962487
Contra Costa,6013,1007469,PG&E GATEWAY GENERATING STATION,38.017539,-121.758667,CA,CALIFORNIA,2011,94509,3.930716541,Biogas (Captured methane),,,2011,Methane,19.72962487
Contra Costa,6013,1007469,PG&E GATEWAY GENERATING STATION,38.017539,-121.758667,CA,CALIFORNIA,2011,94509,4.355192366,Biogas (Captured methane),,,2011,Carbon Dioxide,1042639.801
Contra Costa,6013,1007469,PG&E GATEWAY GENERATING STATION,38.017539,-121.758667,CA,CALIFORNIA,2011,94509,205.4650541,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.011186174
Contra Costa,6013,1007469,PG&E GATEWAY GENERATING STATION,38.017539,-121.758667,CA,CALIFORNIA,2011,94509,200.5711594,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.011186174
Contra Costa,6013,1007469,PG&E GATEWAY GENERATING STATION,38.017539,-121.758667,CA,CALIFORNIA,2011,94509,200.5711594,Natural Gas (Weighted U.S. Average),,,2011,Methane,19.72962487
Contra Costa,6013,1007469,PG&E GATEWAY GENERATING STATION,38.017539,-121.758667,CA,CALIFORNIA,2011,94509,4.355192366,Biogas (Captured methane),,,2011,Methane,19.72962487
Contra Costa,6013,1007469,PG&E GATEWAY GENERATING STATION,38.017539,-121.758667,CA,CALIFORNIA,2011,94509,205.4650541,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1042639.801
Contra Costa,6013,1007469,PG&E GATEWAY GENERATING STATION,38.017539,-121.758667,CA,CALIFORNIA,2011,94509,4.355192366,Biogas (Captured methane),,,2011,Nitrous Oxide,2.011186174
Contra Costa,6013,1007469,PG&E GATEWAY GENERATING STATION,38.017539,-121.758667,CA,CALIFORNIA,2011,94509,200.5711594,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,6420.34638
Contra Costa,6013,1007469,PG&E GATEWAY GENERATING STATION,38.017539,-121.758667,CA,CALIFORNIA,2011,94509,205.4650541,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,6420.34638
Contra Costa,6013,1007469,PG&E GATEWAY GENERATING STATION,38.017539,-121.758667,CA,CALIFORNIA,2011,94509,3.930716541,Biogas (Captured methane),,,2011,Nitrous Oxide,2.011186174
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,223.02,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,2243162.4
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,226.59,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,2243162.4
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,226.59,Natural Gas (Weighted U.S. Average),,,2011,Methane,41.63
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,0.42,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,223.02,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,0,Distillate Fuel Oil No. 2,,,2011,Methane,41.63
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,220.71,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,2243162.4
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,0.21,Distillate Fuel Oil No. 2,,,2011,Methane,41.63
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,0.42,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,4.168
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,203.28,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,0,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,220.71,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,226.59,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,4.168
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,203.28,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,2243162.4
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,223.02,Natural Gas (Weighted U.S. Average),,,2011,Methane,41.63
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,0.21,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,226.59,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,0.42,Distillate Fuel Oil No. 2,,,2011,Methane,41.63
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,220.71,Natural Gas (Weighted U.S. Average),,,2011,Methane,41.63
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,0.21,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,2243162.4
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,0.21,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,4.168
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,203.28,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,4.168
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,0,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,4.168
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,203.28,Natural Gas (Weighted U.S. Average),,,2011,Methane,41.63
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,220.71,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,4.168
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,223.02,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,4.168
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,0,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,2243162.4
Broward,12011,1007471,Lauderdale,26.068611,-80.198333,FL,FLORIDA,2011,33314,0.42,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,2243162.4
Freestone,48161,1007500,Big Brown,31.73222,-96.15047,TX,TEXAS,2011,75840,936.8,Lignite,,,2011,Carbon Dioxide,8317731.4
Freestone,48161,1007500,Big Brown,31.73222,-96.15047,TX,TEXAS,2011,75840,936.8,Lignite,,,2011,Nitrous Oxide,134.746
Freestone,48161,1007500,Big Brown,31.73222,-96.15047,TX,TEXAS,2011,75840,0,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,8317731.4
Freestone,48161,1007500,Big Brown,31.73222,-96.15047,TX,TEXAS,2011,75840,831.8,Lignite,,,2011,Nitrous Oxide,134.746
Freestone,48161,1007500,Big Brown,31.73222,-96.15047,TX,TEXAS,2011,75840,936.8,Lignite,,,2011,Methane,84.22
Freestone,48161,1007500,Big Brown,31.73222,-96.15047,TX,TEXAS,2011,75840,0,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,134.746
Freestone,48161,1007500,Big Brown,31.73222,-96.15047,TX,TEXAS,2011,75840,0,Natural Gas (Weighted U.S. Average),,,2011,Methane,84.22
Freestone,48161,1007500,Big Brown,31.73222,-96.15047,TX,TEXAS,2011,75840,831.8,Lignite,,,2011,Methane,84.22
Freestone,48161,1007500,Big Brown,31.73222,-96.15047,TX,TEXAS,2011,75840,831.8,Lignite,,,2011,Carbon Dioxide,8317731.4
Hood,48221,1007501,Decordova,32.42603,-97.78394,TX,TEXAS,2011,76048,0,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0
Hood,48221,1007501,Decordova,32.42603,-97.78394,TX,TEXAS,2011,76048,0,Distillate Fuel Oil No. 2,,,2011,Methane,0
Hood,48221,1007501,Decordova,32.42603,-97.78394,TX,TEXAS,2011,76048,0,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0
Hood,48221,1007501,Decordova,32.42603,-97.78394,TX,TEXAS,2011,76048,0,Natural Gas (Weighted U.S. Average),,,2011,Methane,0
Hood,48221,1007501,Decordova,32.42603,-97.78394,TX,TEXAS,2011,76048,0,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,0
Hood,48221,1007501,Decordova,32.42603,-97.78394,TX,TEXAS,2011,76048,0,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,0
Dallas,48113,1007503,Lake Hubbard,32.79827,-96.57155,TX,TEXAS,2011,75182,3.8,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.812
Dallas,48113,1007503,Lake Hubbard,32.79827,-96.57155,TX,TEXAS,2011,75182,125.8,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.812
Dallas,48113,1007503,Lake Hubbard,32.79827,-96.57155,TX,TEXAS,2011,75182,125.8,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,420990.9
Dallas,48113,1007503,Lake Hubbard,32.79827,-96.57155,TX,TEXAS,2011,75182,35.1,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,0.812
Dallas,48113,1007503,Lake Hubbard,32.79827,-96.57155,TX,TEXAS,2011,75182,1.1,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,420990.9
Dallas,48113,1007503,Lake Hubbard,32.79827,-96.57155,TX,TEXAS,2011,75182,3.8,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,420990.9
Dallas,48113,1007503,Lake Hubbard,32.79827,-96.57155,TX,TEXAS,2011,75182,125.8,Natural Gas (Weighted U.S. Average),,,2011,Methane,7.89
Dallas,48113,1007503,Lake Hubbard,32.79827,-96.57155,TX,TEXAS,2011,75182,35.1,Natural Gas (Weighted U.S. Average),,,2011,Methane,7.89
Dallas,48113,1007503,Lake Hubbard,32.79827,-96.57155,TX,TEXAS,2011,75182,1.1,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.812
Dallas,48113,1007503,Lake Hubbard,32.79827,-96.57155,TX,TEXAS,2011,75182,1.1,Distillate Fuel Oil No. 2,,,2011,Methane,7.89
Dallas,48113,1007503,Lake Hubbard,32.79827,-96.57155,TX,TEXAS,2011,75182,35.1,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,420990.9
Dallas,48113,1007503,Lake Hubbard,32.79827,-96.57155,TX,TEXAS,2011,75182,3.8,Distillate Fuel Oil No. 2,,,2011,Methane,7.89
Rusk,48401,1007504,Martin Lake,32.259653,-94.570331,TX,TEXAS,2011,75691,1353.9,Lignite,,,2011,Methane,185.79
Rusk,48401,1007504,Martin Lake,32.259653,-94.570331,TX,TEXAS,2011,75691,1198.7,Lignite,,,2011,Nitrous Oxide,297.262
Rusk,48401,1007504,Martin Lake,32.259653,-94.570331,TX,TEXAS,2011,75691,1198.7,Lignite,,,2011,Methane,185.79
Rusk,48401,1007504,Martin Lake,32.259653,-94.570331,TX,TEXAS,2011,75691,1353.9,Lignite,,,2011,Carbon Dioxide,18349666.4
Rusk,48401,1007504,Martin Lake,32.259653,-94.570331,TX,TEXAS,2011,75691,1349,Lignite,,,2011,Methane,185.79
Rusk,48401,1007504,Martin Lake,32.259653,-94.570331,TX,TEXAS,2011,75691,0,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,18349666.4
Rusk,48401,1007504,Martin Lake,32.259653,-94.570331,TX,TEXAS,2011,75691,1198.7,Lignite,,,2011,Carbon Dioxide,18349666.4
Rusk,48401,1007504,Martin Lake,32.259653,-94.570331,TX,TEXAS,2011,75691,0,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,297.262
Rusk,48401,1007504,Martin Lake,32.259653,-94.570331,TX,TEXAS,2011,75691,0,Distillate Fuel Oil No. 2,,,2011,Methane,185.79
Rusk,48401,1007504,Martin Lake,32.259653,-94.570331,TX,TEXAS,2011,75691,1349,Lignite,,,2011,Nitrous Oxide,297.262
Rusk,48401,1007504,Martin Lake,32.259653,-94.570331,TX,TEXAS,2011,75691,1349,Lignite,,,2011,Carbon Dioxide,18349666.4
Rusk,48401,1007504,Martin Lake,32.259653,-94.570331,TX,TEXAS,2011,75691,1353.9,Lignite,,,2011,Nitrous Oxide,297.262
Robertson,48395,1007505,Oak Grove,31.185,-96.4853,TX,TEXAS,2011,77856,1385.4,Natural Gas (Weighted U.S. Average),,,2011,Methane,122.19
Robertson,48395,1007505,Oak Grove,31.185,-96.4853,TX,TEXAS,2011,77856,0,Lignite,,,2011,Methane,122.19
Robertson,48395,1007505,Oak Grove,31.185,-96.4853,TX,TEXAS,2011,77856,0,Lignite,,,2011,Nitrous Oxide,12.219
Robertson,48395,1007505,Oak Grove,31.185,-96.4853,TX,TEXAS,2011,77856,1385.4,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,12058367.3
Robertson,48395,1007505,Oak Grove,31.185,-96.4853,TX,TEXAS,2011,77856,0,Lignite,,,2011,Carbon Dioxide,12058367.3
Robertson,48395,1007505,Oak Grove,31.185,-96.4853,TX,TEXAS,2011,77856,1180.6,Natural Gas (Weighted U.S. Average),,,2011,Methane,122.19
Robertson,48395,1007505,Oak Grove,31.185,-96.4853,TX,TEXAS,2011,77856,1180.6,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,12058367.3
Robertson,48395,1007505,Oak Grove,31.185,-96.4853,TX,TEXAS,2011,77856,1180.6,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,12.219
Robertson,48395,1007505,Oak Grove,31.185,-96.4853,TX,TEXAS,2011,77856,1385.4,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,12.219
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,1.5,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.202
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,1.6,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.202
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,5.3,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,24694.3
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,5.3,Distillate Fuel Oil No. 2,,,2011,Methane,0.99
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,4,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,1.3,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,4,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,24694.3
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,1.3,Distillate Fuel Oil No. 2,,,2011,Methane,0.99
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,1.7,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,24694.3
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,5.3,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,5.6,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.202
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,5.6,Distillate Fuel Oil No. 2,,,2011,Methane,0.99
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,4,Distillate Fuel Oil No. 2,,,2011,Methane,0.99
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,1.3,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.202
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,4,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.202
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,1.5,Distillate Fuel Oil No. 2,,,2011,Methane,0.99
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,5.3,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.202
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,1.6,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,1.7,Distillate Fuel Oil No. 2,,,2011,Nitrous Oxide,0.202
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,1.5,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,1.6,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,24694.3
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,1.6,Distillate Fuel Oil No. 2,,,2011,Methane,0.99
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,1.7,Distillate Fuel Oil No. 2,,,2011,Methane,0.99
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,5.6,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,24694.3
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,1.3,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,24694.3
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,1.5,Distillate Fuel Oil No. 2,,,2011,Carbon Dioxide,24694.3
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,1.7,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Accomack,51001,1007538,Commonwealth Chesapeake,37.9892,-75.5405,VA,VIRGINIA,2011,23415,5.6,Distillate Fuel Oil No. 2,,,2011,Biogenic Carbon dioxide,0
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,10.5,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,1.9,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.43
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,1.7,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.43
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,226.6,Natural Gas (Weighted U.S. Average),,,2011,Methane,24.34
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,226.6,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,1.9,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1312466.8
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,1.9,Natural Gas (Weighted U.S. Average),,,2011,Methane,24.34
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,10.5,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.43
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,10.5,Natural Gas (Weighted U.S. Average),,,2011,Methane,24.34
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,1.9,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,1.7,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1312466.8
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,222.6,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.43
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,222.6,Natural Gas (Weighted U.S. Average),,,2011,Methane,24.34
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,0,Natural Gas (Weighted U.S. Average),,,2011,Methane,24.34
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,1.7,Natural Gas (Weighted U.S. Average),,,2011,Methane,24.34
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,48.1,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.43
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,48.1,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,0,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1312466.8
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,48.1,Natural Gas (Weighted U.S. Average),,,2011,Methane,24.34
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,222.6,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1312466.8
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,222.6,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,0,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,0,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.43
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,1.7,Natural Gas (Weighted U.S. Average),,,2011,Biogenic Carbon dioxide,0
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,226.6,Natural Gas (Weighted U.S. Average),,,2011,Nitrous Oxide,2.43
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,10.5,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1312466.8
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,48.1,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1312466.8
Storey,32029,1007549,Tracy,39.54748,-119.68878,NV,NEVADA,2011,89434,226.6,Natural Gas (Weighted U.S. Average),,,2011,Carbon Dioxide,1312466.8
