V_GHG_EMITTER_FACILITIES.COUNTY,V_GHG_EMITTER_FACILITIES.COUNTY_FIPS,V_GHG_EMITTER_FACILITIES.FACILITY_ID,V_GHG_EMITTER_FACILITIES.FACILITY_NAME,V_GHG_EMITTER_FACILITIES.LATITUDE,V_GHG_EMITTER_FACILITIES.LONGITUDE,V_GHG_EMITTER_FACILITIES.STATE,V_GHG_EMITTER_FACILITIES.STATE_NAME,V_GHG_EMITTER_FACILITIES.YEAR,V_GHG_EMITTER_FACILITIES.ZIP,D_FUEL_LEVEL_INFORMATION.CH4_EMISSIONS_CO2E,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE_BLEND,D_FUEL_LEVEL_INFORMATION.FUEL_TYPE_OTHER,D_FUEL_LEVEL_INFORMATION.REPORTING_YEAR,D_SUBPART_LEVEL_INFORMATION.GHG_NAME,D_SUBPART_LEVEL_INFORMATION.GHG_QUANTITY
Mccracken,21145,1000502,Paducah Power Systems Plant 1,37.05493,-88.61823,KY,KENTUCKY,2012,42003,0.7,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.009
Mccracken,21145,1000502,Paducah Power Systems Plant 1,37.05493,-88.61823,KY,KENTUCKY,2012,42003,0.5,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.009
Mccracken,21145,1000502,Paducah Power Systems Plant 1,37.05493,-88.61823,KY,KENTUCKY,2012,42003,0.7,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.09
Mccracken,21145,1000502,Paducah Power Systems Plant 1,37.05493,-88.61823,KY,KENTUCKY,2012,42003,0.4,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.009
Mccracken,21145,1000502,Paducah Power Systems Plant 1,37.05493,-88.61823,KY,KENTUCKY,2012,42003,0.4,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.09
Mccracken,21145,1000502,Paducah Power Systems Plant 1,37.05493,-88.61823,KY,KENTUCKY,2012,42003,0.4,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,5374.6
Mccracken,21145,1000502,Paducah Power Systems Plant 1,37.05493,-88.61823,KY,KENTUCKY,2012,42003,0.7,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Mccracken,21145,1000502,Paducah Power Systems Plant 1,37.05493,-88.61823,KY,KENTUCKY,2012,42003,0.5,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,5374.6
Harris,48201,1000503,Clear Lake Cogeneration,29.625892,-95.067211,TX,TEXAS,2012,77507,26.7,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Harris,48201,1000503,Clear Lake Cogeneration,29.625892,-95.067211,TX,TEXAS,2012,77507,45.9,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,285500.7
Harris,48201,1000503,Clear Lake Cogeneration,29.625892,-95.067211,TX,TEXAS,2012,77507,45.9,Natural Gas (Weighted U.S. Average),,,2012,Methane,5.3
Harris,48201,1000503,Clear Lake Cogeneration,29.625892,-95.067211,TX,TEXAS,2012,77507,38.7,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.53
Harris,48201,1000503,Clear Lake Cogeneration,29.625892,-95.067211,TX,TEXAS,2012,77507,38.7,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,285500.7
Harris,48201,1000503,Clear Lake Cogeneration,29.625892,-95.067211,TX,TEXAS,2012,77507,45.9,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Harris,48201,1000503,Clear Lake Cogeneration,29.625892,-95.067211,TX,TEXAS,2012,77507,26.7,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.53
Harris,48201,1000503,Clear Lake Cogeneration,29.625892,-95.067211,TX,TEXAS,2012,77507,26.7,Natural Gas (Weighted U.S. Average),,,2012,Methane,5.3
Harris,48201,1000503,Clear Lake Cogeneration,29.625892,-95.067211,TX,TEXAS,2012,77507,26.7,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,285500.7
Harris,48201,1000503,Clear Lake Cogeneration,29.625892,-95.067211,TX,TEXAS,2012,77507,45.9,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.53
Harris,48201,1000503,Clear Lake Cogeneration,29.625892,-95.067211,TX,TEXAS,2012,77507,38.7,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Harris,48201,1000503,Clear Lake Cogeneration,29.625892,-95.067211,TX,TEXAS,2012,77507,38.7,Natural Gas (Weighted U.S. Average),,,2012,Methane,5.3
Galveston,48167,1000504,Texas City Cogeneration,29.379204,-94.942146,TX,TEXAS,2012,77590,193.6,,,,2012,Biogenic Carbon dioxide,0
Galveston,48167,1000504,Texas City Cogeneration,29.379204,-94.942146,TX,TEXAS,2012,77590,44.9,,,,2012,Carbon Dioxide,835083.3
Galveston,48167,1000504,Texas City Cogeneration,29.379204,-94.942146,TX,TEXAS,2012,77590,44.9,,,,2012,Methane,15.39
Galveston,48167,1000504,Texas City Cogeneration,29.379204,-94.942146,TX,TEXAS,2012,77590,193.6,,,,2012,Carbon Dioxide,835083.3
Galveston,48167,1000504,Texas City Cogeneration,29.379204,-94.942146,TX,TEXAS,2012,77590,84.6,,,,2012,Biogenic Carbon dioxide,0
Galveston,48167,1000504,Texas City Cogeneration,29.379204,-94.942146,TX,TEXAS,2012,77590,44.9,,,,2012,Biogenic Carbon dioxide,0
Galveston,48167,1000504,Texas City Cogeneration,29.379204,-94.942146,TX,TEXAS,2012,77590,193.6,,,,2012,Nitrous Oxide,1.539
Galveston,48167,1000504,Texas City Cogeneration,29.379204,-94.942146,TX,TEXAS,2012,77590,84.6,,,,2012,Methane,15.39
Galveston,48167,1000504,Texas City Cogeneration,29.379204,-94.942146,TX,TEXAS,2012,77590,44.9,,,,2012,Nitrous Oxide,1.539
Galveston,48167,1000504,Texas City Cogeneration,29.379204,-94.942146,TX,TEXAS,2012,77590,193.6,,,,2012,Methane,15.39
Galveston,48167,1000504,Texas City Cogeneration,29.379204,-94.942146,TX,TEXAS,2012,77590,84.6,,,,2012,Nitrous Oxide,1.539
Galveston,48167,1000504,Texas City Cogeneration,29.379204,-94.942146,TX,TEXAS,2012,77590,84.6,,,,2012,Carbon Dioxide,835083.3
Martin,12085,1000505,Indiantown Cogeneration  LP,27.039167,-80.514722,FL,FLORIDA,2012,34956,2359.6,Bituminous,,,2012,Nitrous Oxide,16.384
Martin,12085,1000505,Indiantown Cogeneration  LP,27.039167,-80.514722,FL,FLORIDA,2012,34956,2359.6,Bituminous,,,2012,Carbon Dioxide,970249.5
Martin,12085,1000505,Indiantown Cogeneration  LP,27.039167,-80.514722,FL,FLORIDA,2012,34956,2359.6,Bituminous,,,2012,Methane,112.76
Martin,12085,1000505,Indiantown Cogeneration  LP,27.039167,-80.514722,FL,FLORIDA,2012,34956,8.3,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,970249.5
Martin,12085,1000505,Indiantown Cogeneration  LP,27.039167,-80.514722,FL,FLORIDA,2012,34956,2359.6,Bituminous,,,2012,Biogenic Carbon dioxide,0
Martin,12085,1000505,Indiantown Cogeneration  LP,27.039167,-80.514722,FL,FLORIDA,2012,34956,8.3,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Martin,12085,1000505,Indiantown Cogeneration  LP,27.039167,-80.514722,FL,FLORIDA,2012,34956,8.3,Natural Gas (Weighted U.S. Average),,,2012,Methane,112.76
Martin,12085,1000505,Indiantown Cogeneration  LP,27.039167,-80.514722,FL,FLORIDA,2012,34956,8.3,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,16.384
Monterey,6053,1000506,Sargent Canyon Cogen Company,36.00175,-120.88974,CA,CALIFORNIA,2012,93450,66.7,Natural Gas (Weighted U.S. Average),,,2012,Methane,3.18
Monterey,6053,1000506,Sargent Canyon Cogen Company,36.00175,-120.88974,CA,CALIFORNIA,2012,93450,66.7,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,186164.4
Monterey,6053,1000506,Sargent Canyon Cogen Company,36.00175,-120.88974,CA,CALIFORNIA,2012,93450,66.7,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.318
Monterey,6053,1000506,Sargent Canyon Cogen Company,36.00175,-120.88974,CA,CALIFORNIA,2012,93450,66.7,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Monterey,6053,1000507,Salinas River Cogeneration Company,36.00175,-120.88974,CA,CALIFORNIA,2012,93450,69.4,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,201141.3
Monterey,6053,1000507,Salinas River Cogeneration Company,36.00175,-120.88974,CA,CALIFORNIA,2012,93450,69.4,Natural Gas (Weighted U.S. Average),,,2012,Methane,3.3
Monterey,6053,1000507,Salinas River Cogeneration Company,36.00175,-120.88974,CA,CALIFORNIA,2012,93450,69.4,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.33
Monterey,6053,1000507,Salinas River Cogeneration Company,36.00175,-120.88974,CA,CALIFORNIA,2012,93450,69.4,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Calcasieu,22019,1000513,Nelson Industrial Steam Company,30.25772,-93.26509,LA,LOUISIANA,2012,70669,0.3,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.002
Calcasieu,22019,1000513,Nelson Industrial Steam Company,30.25772,-93.26509,LA,LOUISIANA,2012,70669,0,Petroleum Coke,,,2012,Carbon Dioxide,1854092.8
Calcasieu,22019,1000513,Nelson Industrial Steam Company,30.25772,-93.26509,LA,LOUISIANA,2012,70669,0,Petroleum Coke,,,2012,Nitrous Oxide,0.002
Calcasieu,22019,1000513,Nelson Industrial Steam Company,30.25772,-93.26509,LA,LOUISIANA,2012,70669,0.1,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Calcasieu,22019,1000513,Nelson Industrial Steam Company,30.25772,-93.26509,LA,LOUISIANA,2012,70669,0.1,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1854092.8
Calcasieu,22019,1000513,Nelson Industrial Steam Company,30.25772,-93.26509,LA,LOUISIANA,2012,70669,0.1,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.02
Calcasieu,22019,1000513,Nelson Industrial Steam Company,30.25772,-93.26509,LA,LOUISIANA,2012,70669,0.1,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.002
Calcasieu,22019,1000513,Nelson Industrial Steam Company,30.25772,-93.26509,LA,LOUISIANA,2012,70669,0,Petroleum Coke,,,2012,Biogenic Carbon dioxide,0
Calcasieu,22019,1000513,Nelson Industrial Steam Company,30.25772,-93.26509,LA,LOUISIANA,2012,70669,0.3,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,1854092.8
Calcasieu,22019,1000513,Nelson Industrial Steam Company,30.25772,-93.26509,LA,LOUISIANA,2012,70669,0.3,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Calcasieu,22019,1000513,Nelson Industrial Steam Company,30.25772,-93.26509,LA,LOUISIANA,2012,70669,0.3,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.02
Calcasieu,22019,1000513,Nelson Industrial Steam Company,30.25772,-93.26509,LA,LOUISIANA,2012,70669,0,Petroleum Coke,,,2012,Methane,0.02
San Bernardino,6071,1000515,Grapeland Generating Station,34.086653,-117.538967,CA,CALIFORNIA,2012,91730,4.8,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.23
San Bernardino,6071,1000515,Grapeland Generating Station,34.086653,-117.538967,CA,CALIFORNIA,2012,91730,4.8,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,12221.9
San Bernardino,6071,1000515,Grapeland Generating Station,34.086653,-117.538967,CA,CALIFORNIA,2012,91730,4.8,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.023
San Bernardino,6071,1000515,Grapeland Generating Station,34.086653,-117.538967,CA,CALIFORNIA,2012,91730,4.8,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
San Bernardino,6071,1000516,Mira Loma Generating Station,34.0054,-117.5604,CA,CALIFORNIA,2012,91761,4.9,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.023
San Bernardino,6071,1000516,Mira Loma Generating Station,34.0054,-117.5604,CA,CALIFORNIA,2012,91761,4.9,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,12501.9
San Bernardino,6071,1000516,Mira Loma Generating Station,34.0054,-117.5604,CA,CALIFORNIA,2012,91761,4.9,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.23
San Bernardino,6071,1000516,Mira Loma Generating Station,34.0054,-117.5604,CA,CALIFORNIA,2012,91761,4.9,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Orange,6059,1000517,Barre Generating Station,33.8073,-117.9833,CA,CALIFORNIA,2012,90680,5.6,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.027
Orange,6059,1000517,Barre Generating Station,33.8073,-117.9833,CA,CALIFORNIA,2012,90680,5.6,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Orange,6059,1000517,Barre Generating Station,33.8073,-117.9833,CA,CALIFORNIA,2012,90680,5.6,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.27
Orange,6059,1000517,Barre Generating Station,33.8073,-117.9833,CA,CALIFORNIA,2012,90680,5.6,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,14483.1
Los Angeles,6037,1000518,Center Generating Station,33.9297,-118.1047,CA,CALIFORNIA,2012,90650,5.5,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.26
Los Angeles,6037,1000518,Center Generating Station,33.9297,-118.1047,CA,CALIFORNIA,2012,90650,5.5,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,13992.4
Los Angeles,6037,1000518,Center Generating Station,33.9297,-118.1047,CA,CALIFORNIA,2012,90650,5.5,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.026
Los Angeles,6037,1000518,Center Generating Station,33.9297,-118.1047,CA,CALIFORNIA,2012,90650,5.5,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Ventura,6111,1000519,McGrath Generating Station,34.17878,-119.2188,CA,CALIFORNIA,2012,93035,0.4,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,903.2
Ventura,6111,1000519,McGrath Generating Station,34.17878,-119.2188,CA,CALIFORNIA,2012,93035,0.4,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.002
Ventura,6111,1000519,McGrath Generating Station,34.17878,-119.2188,CA,CALIFORNIA,2012,93035,0.4,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Ventura,6111,1000519,McGrath Generating Station,34.17878,-119.2188,CA,CALIFORNIA,2012,93035,0.4,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.02
Campbell,56005,1000528,Wygen III,44.20384,-105.50562,WY,WYOMING,2012,82718,201.2,Subbituminous,,,2012,Nitrous Oxide,15.328
Campbell,56005,1000528,Wygen III,44.20384,-105.50562,WY,WYOMING,2012,82718,201.2,Subbituminous,,,2012,Methane,9.58
Campbell,56005,1000528,Wygen III,44.20384,-105.50562,WY,WYOMING,2012,82718,201.2,Subbituminous,,,2012,Biogenic Carbon dioxide,0
Campbell,56005,1000528,Wygen III,44.20384,-105.50562,WY,WYOMING,2012,82718,201.2,Subbituminous,,,2012,Carbon Dioxide,911501.2
Terrebonne,22109,1000529,Houma,29.58,-90.721583,LA,LOUISIANA,2012,70360,2.6,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.052
Terrebonne,22109,1000529,Houma,29.58,-90.721583,LA,LOUISIANA,2012,70360,2.6,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Terrebonne,22109,1000529,Houma,29.58,-90.721583,LA,LOUISIANA,2012,70360,8.5,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.52
Terrebonne,22109,1000529,Houma,29.58,-90.721583,LA,LOUISIANA,2012,70360,8.5,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,28341.4
Terrebonne,22109,1000529,Houma,29.58,-90.721583,LA,LOUISIANA,2012,70360,2.6,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,28341.4
Terrebonne,22109,1000529,Houma,29.58,-90.721583,LA,LOUISIANA,2012,70360,8.5,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.052
Terrebonne,22109,1000529,Houma,29.58,-90.721583,LA,LOUISIANA,2012,70360,8.5,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Terrebonne,22109,1000529,Houma,29.58,-90.721583,LA,LOUISIANA,2012,70360,2.6,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.52
Hardin,48199,1000530,Hardin County Peaking Facility,30.3039,-94.2527,TX,TEXAS,2012,77625,15,Natural Gas (Weighted U.S. Average),,,2012,Methane,1.44
Hardin,48199,1000530,Hardin County Peaking Facility,30.3039,-94.2527,TX,TEXAS,2012,77625,15,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,77125.1
Hardin,48199,1000530,Hardin County Peaking Facility,30.3039,-94.2527,TX,TEXAS,2012,77625,15,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.144
Hardin,48199,1000530,Hardin County Peaking Facility,30.3039,-94.2527,TX,TEXAS,2012,77625,15,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
San Jacinto,48407,1000531,San Jacinto County Peaking Facility,30.42,-95.0114,TX,TEXAS,2012,77371,19.7,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.187
San Jacinto,48407,1000531,San Jacinto County Peaking Facility,30.42,-95.0114,TX,TEXAS,2012,77371,19.7,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,100486.5
San Jacinto,48407,1000531,San Jacinto County Peaking Facility,30.42,-95.0114,TX,TEXAS,2012,77371,19.7,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
San Jacinto,48407,1000531,San Jacinto County Peaking Facility,30.42,-95.0114,TX,TEXAS,2012,77371,19.5,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,100486.5
San Jacinto,48407,1000531,San Jacinto County Peaking Facility,30.42,-95.0114,TX,TEXAS,2012,77371,19.5,Natural Gas (Weighted U.S. Average),,,2012,Methane,1.87
San Jacinto,48407,1000531,San Jacinto County Peaking Facility,30.42,-95.0114,TX,TEXAS,2012,77371,19.5,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
San Jacinto,48407,1000531,San Jacinto County Peaking Facility,30.42,-95.0114,TX,TEXAS,2012,77371,19.7,Natural Gas (Weighted U.S. Average),,,2012,Methane,1.87
San Jacinto,48407,1000531,San Jacinto County Peaking Facility,30.42,-95.0114,TX,TEXAS,2012,77371,19.5,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.187
Lamar,28073,1000535,R D Morrow Senior Generating Plant,31.17152,-89.41915,MS,MISSISSIPPI,2012,39475,1142.6,Bituminous,,,2012,Carbon Dioxide,1171720.5
Lamar,28073,1000535,R D Morrow Senior Generating Plant,31.17152,-89.41915,MS,MISSISSIPPI,2012,39475,1765.3,Bituminous,,,2012,Methane,138.47
Lamar,28073,1000535,R D Morrow Senior Generating Plant,31.17152,-89.41915,MS,MISSISSIPPI,2012,39475,1142.6,Bituminous,,,2012,Nitrous Oxide,20.141
Lamar,28073,1000535,R D Morrow Senior Generating Plant,31.17152,-89.41915,MS,MISSISSIPPI,2012,39475,1142.6,Bituminous,,,2012,Methane,138.47
Lamar,28073,1000535,R D Morrow Senior Generating Plant,31.17152,-89.41915,MS,MISSISSIPPI,2012,39475,1765.3,Bituminous,,,2012,Nitrous Oxide,20.141
Lamar,28073,1000535,R D Morrow Senior Generating Plant,31.17152,-89.41915,MS,MISSISSIPPI,2012,39475,1765.3,Bituminous,,,2012,Biogenic Carbon dioxide,0
Lamar,28073,1000535,R D Morrow Senior Generating Plant,31.17152,-89.41915,MS,MISSISSIPPI,2012,39475,1765.3,Bituminous,,,2012,Carbon Dioxide,1171720.5
Lamar,28073,1000535,R D Morrow Senior Generating Plant,31.17152,-89.41915,MS,MISSISSIPPI,2012,39475,1142.6,Bituminous,,,2012,Biogenic Carbon dioxide,0
New Haven,9009,1000538,Waterbury Generation,41.5444,-73.0416,CT,CONNECTICUT,2012,6708,7.035,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.335
New Haven,9009,1000538,Waterbury Generation,41.5444,-73.0416,CT,CONNECTICUT,2012,6708,7.035,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.033
New Haven,9009,1000538,Waterbury Generation,41.5444,-73.0416,CT,CONNECTICUT,2012,6708,7.035,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
New Haven,9009,1000538,Waterbury Generation,41.5444,-73.0416,CT,CONNECTICUT,2012,6708,7.035,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,18058.2
Mississippi,5093,1000539,Plum Point Energy Station,35.657222,-89.968056,AR,ARKANSAS,2012,72370,10877,Subbituminous,,,2012,Nitrous Oxide,75.38
Mississippi,5093,1000539,Plum Point Energy Station,35.657222,-89.968056,AR,ARKANSAS,2012,72370,10877,Subbituminous,,,2012,Biogenic Carbon dioxide,0
Mississippi,5093,1000539,Plum Point Energy Station,35.657222,-89.968056,AR,ARKANSAS,2012,72370,4.3,Distillate Fuel Oil No. 2,,,2012,Methane,518.16
Mississippi,5093,1000539,Plum Point Energy Station,35.657222,-89.968056,AR,ARKANSAS,2012,72370,4.3,Distillate Fuel Oil No. 2,,,2012,Carbon Dioxide,4485347.2
Mississippi,5093,1000539,Plum Point Energy Station,35.657222,-89.968056,AR,ARKANSAS,2012,72370,4.3,Distillate Fuel Oil No. 2,,,2012,Nitrous Oxide,75.38
Mississippi,5093,1000539,Plum Point Energy Station,35.657222,-89.968056,AR,ARKANSAS,2012,72370,10877,Subbituminous,,,2012,Carbon Dioxide,4485347.2
Mississippi,5093,1000539,Plum Point Energy Station,35.657222,-89.968056,AR,ARKANSAS,2012,72370,10877,Subbituminous,,,2012,Methane,518.16
Mississippi,5093,1000539,Plum Point Energy Station,35.657222,-89.968056,AR,ARKANSAS,2012,72370,4.3,Distillate Fuel Oil No. 2,,,2012,Biogenic Carbon dioxide,0
Imperial,6025,1000541,Niland Gas Turbine Plant,33.24183,-115.50136,CA,CALIFORNIA,2012,92257,8.3,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.75
Imperial,6025,1000541,Niland Gas Turbine Plant,33.24183,-115.50136,CA,CALIFORNIA,2012,92257,0,Biogas (Captured methane),,,2012,Carbon Dioxide,40497
Imperial,6025,1000541,Niland Gas Turbine Plant,33.24183,-115.50136,CA,CALIFORNIA,2012,92257,7.5,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,40497
Imperial,6025,1000541,Niland Gas Turbine Plant,33.24183,-115.50136,CA,CALIFORNIA,2012,92257,8.3,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,39
Imperial,6025,1000541,Niland Gas Turbine Plant,33.24183,-115.50136,CA,CALIFORNIA,2012,92257,0,Biogas (Captured methane),,,2012,Methane,0.75
Imperial,6025,1000541,Niland Gas Turbine Plant,33.24183,-115.50136,CA,CALIFORNIA,2012,92257,7.5,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.75
Imperial,6025,1000541,Niland Gas Turbine Plant,33.24183,-115.50136,CA,CALIFORNIA,2012,92257,8.3,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.075
Imperial,6025,1000541,Niland Gas Turbine Plant,33.24183,-115.50136,CA,CALIFORNIA,2012,92257,0,Biogas (Captured methane),,,2012,Nitrous Oxide,0.075
Imperial,6025,1000541,Niland Gas Turbine Plant,33.24183,-115.50136,CA,CALIFORNIA,2012,92257,7.5,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,39
Imperial,6025,1000541,Niland Gas Turbine Plant,33.24183,-115.50136,CA,CALIFORNIA,2012,92257,7.5,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.075
Imperial,6025,1000541,Niland Gas Turbine Plant,33.24183,-115.50136,CA,CALIFORNIA,2012,92257,8.3,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,40497
Imperial,6025,1000541,Niland Gas Turbine Plant,33.24183,-115.50136,CA,CALIFORNIA,2012,92257,0,Biogas (Captured methane),,,2012,Biogenic Carbon dioxide,39
Fayette,48149,1000542,Winchester Power Park,29.92236,-96.8892,TX,TEXAS,2012,78945,2.1,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,23064
Fayette,48149,1000542,Winchester Power Park,29.92236,-96.8892,TX,TEXAS,2012,78945,2.1,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Fayette,48149,1000542,Winchester Power Park,29.92236,-96.8892,TX,TEXAS,2012,78945,2,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.43
Fayette,48149,1000542,Winchester Power Park,29.92236,-96.8892,TX,TEXAS,2012,78945,2.4,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.043
Fayette,48149,1000542,Winchester Power Park,29.92236,-96.8892,TX,TEXAS,2012,78945,2,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Fayette,48149,1000542,Winchester Power Park,29.92236,-96.8892,TX,TEXAS,2012,78945,2.4,Natural Gas (Weighted U.S. Average),,,2012,Biogenic Carbon dioxide,0
Fayette,48149,1000542,Winchester Power Park,29.92236,-96.8892,TX,TEXAS,2012,78945,2.1,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.43
Fayette,48149,1000542,Winchester Power Park,29.92236,-96.8892,TX,TEXAS,2012,78945,2.1,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.043
Fayette,48149,1000542,Winchester Power Park,29.92236,-96.8892,TX,TEXAS,2012,78945,2,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.043
Fayette,48149,1000542,Winchester Power Park,29.92236,-96.8892,TX,TEXAS,2012,78945,2,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,23064
Fayette,48149,1000542,Winchester Power Park,29.92236,-96.8892,TX,TEXAS,2012,78945,2.4,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,23064
Fayette,48149,1000542,Winchester Power Park,29.92236,-96.8892,TX,TEXAS,2012,78945,2.4,Natural Gas (Weighted U.S. Average),,,2012,Methane,0.43
Duval,12031,1000544,Greenland Energy Center,30.22054,-81.553719,FL,FLORIDA,2012,32256,16,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,79826
Duval,12031,1000544,Greenland Energy Center,30.22054,-81.553719,FL,FLORIDA,2012,32256,0,Distillate Fuel Oil No. 2,,,2012,Biogenic Carbon dioxide,0
Duval,12031,1000544,Greenland Energy Center,30.22054,-81.553719,FL,FLORIDA,2012,32256,16,Natural Gas (Weighted U.S. Average),,,2012,Nitrous Oxide,0.148
Duval,12031,1000544,Greenland Energy Center,30.22054,-81.553719,FL,FLORIDA,2012,32256,15.1,Natural Gas (Weighted U.S. Average),,,2012,Carbon Dioxide,79826
